time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,0.007711509858306452,0.02144592604671295,11.558123128698846,0.03298527121892292,6.251587302946318,0.0,0.07412757157198875,0.10011855132268639,2.965565218781903,0.08685752099203793,-0.09573985135010286,0.0,477.16691544374993,478.16228750122946,476.26728077578935,474.80012450308936
1.2000000000000006,0.0128343859195757,0.028154513329329802,11.739051074311305,0.03828513199096584,6.245640327458554,0.0,0.09722129069244415,0.12402703416329809,3.065062705518945,0.09112430957845631,-0.1069013167323573,0.0,445.90254383295246,444.9812844068124,445.1460037778241,445.50148626895697
1.2600000000000007,0.019192745835014364,0.03612838636889114,11.918834914910043,0.04347858965674867,6.239144698783264,0.0,0.1151703788978931,0.14214037066649554,2.9280582486014795,0.07536068782827667,-0.11112496997601186,0.0,364.43834972117713,364.0027470483609,365.61167381879613,364.04551287002255
1.3200000000000007,0.027123037275190186,0.04565520252402165,12.099357254446565,0.048579327644963755,6.232621877938261,0.0,0.14988542335930752,0.1759388017247281,3.088867325712021,0.0994637844348981,-0.10428497233266838,0.0,464.0389369624206,464.56567853829466,463.21224236139557,465.1092187491412
1.3800000000000008,0.03726938082364422,0.05731853936893668,12.289294366513385,0.05458041900504185,6.226886436285522,0.0,0.188958503577756,0.21347292195364856,3.241870770197302,0.10110371740404323,-0.08225701906045901,0.0,462.3853927959615,464.109891278172,462.4711485053802,462.6084972925885
1.4400000000000008,0.049835637896621744,0.07132115036137826,12.487567838438396,0.06058219523299968,6.2218402355650735,0.0,0.2304231039716421,0.2538956568131122,3.3668053756814755,0.09779172642489502,-0.0880755834170245,0.0,455.5364127296611,455.065263112683,455.58266055463713,455.3261234936664
1.5000000000000009,0.06475159741796895,0.08763185147486466,12.689362279742799,0.06636355273997996,6.2161246270871615,0.0,0.2672447089673644,0.2902943813861813,3.359621170195558,0.09332008918995946,-0.11621156017529649,0.0,414.9074429553181,412.4207214345952,414.0301174786729,413.64516231785456
1.560000000000001,0.08225657281363041,0.10649596167816051,12.894710656156663,0.0714989673147004,6.20907197206558,0.0,0.31696986305760533,0.33905449520249165,3.4848393069938313,0.06193603066692387,-0.12034970098929954,0.0,456.66575867945176,456.32352997898863,457.8633804686843,455.3650794453882
1.620000000000001,0.10276592438228767,0.12826168770217666,13.105818720391326,0.0752510650699838,6.201705877233618,0.0,0.36736674755981774,0.38681049411326923,3.5517853103660886,0.06370616605263954,-0.1281008160340326,0.0,439.8080576801748,439.1516850300802,439.09156032949716,439.2412662211776
1.680000000000001,0.1264259410025688,0.1529477073885745,13.320688124945649,0.07865769054166272,6.19410692384583,0.0,0.4220164659935755,0.43638642065425703,3.6102275103966064,0.03696847745276946,-0.12389626573012025,0.0,437.65222988160207,437.9871681753556,437.8577743094651,435.62971563708004
1.740000000000001,0.15357345659183722,0.18072113572236256,13.539723828329569,0.08113160169213174,6.186260544896541,0.0,0.4836266270732221,0.4895970227225599,3.690584300711855,0.048624337414719235,-0.15033009737806186,0.0,446.11060647255414,443.9305383735288,444.32612794249155,445.2816075859956
1.8000000000000012,0.1845975179441631,0.211750870115291,13.763725623235727,0.08365626963052364,6.177337925793285,0.0,0.5513736382959776,0.5449674573507833,3.7757103488311627,0.023891509885876593,-0.1456566159151937,0.0,447.39373981764396,447.7535101207849,447.94653359582566,445.9315035650436
1.8600000000000012,0.21995319289080775,0.246213860066824,13.993616253628778,0.08529006678805828,6.168440542757056,0.0,0.6280175849614023,0.6039104488253922,3.8867765022648344,0.03318603430734983,-0.15415012156584892,0.0,456.5248547175852,455.8265056153664,455.97617489921583,456.71828473809126
1.9200000000000013,0.2600400459623254,0.2842058799492845,14.22966794083913,0.08691233469263437,6.15941321812009,0.0,0.7090902395858263,0.6626302030895829,3.981106244709756,0.010426856013572114,-0.14394275162453068,0.0,452.01833819461314,452.81929602891273,452.9052817923159,451.0710867019292
1.9800000000000013,0.30538032025937606,0.3258890571488066,14.472983495857447,0.08812488726871237,6.150758223688914,0.0,0.8031197969113241,0.7268462172770594,4.1286915777160464,0.03481591817634842,-0.1448706578852051,0.0,469.902279905812,469.81213511530314,468.37573482804487,470.2688080250802
2.0400000000000014,0.35687921410798396,0.37166780417735634,14.727530195064052,0.09075006125356033,6.1420309543534675,0.0,0.914434756789732,0.7993000681179446,4.355102396797295,0.05737991770793992,-0.14664703033775184,0.0,494.4136238294774,494.2652673132394,493.28849400801255,494.9528470555732
2.1000000000000014,0.4145014245640178,0.4213711520284017,14.990296774219594,0.09429020589825221,6.133500651240926,0.0,1.0070802895753732,0.8577654663359507,4.403362720409362,0.06206326545789659,-0.13446695271235978,0.0,442.4436121214495,443.42636830196875,441.9427532788024,442.3310976933426
2.1600000000000015,0.4776363271756953,0.47451895755953905,15.254581134159668,0.0977536097591356,6.125230950496187,0.0,1.098111414561458,0.914117037767131,4.405875355763497,0.04720908208964226,-0.14557000041700177,0.0,430.40178686381745,429.4425129878042,427.7661299473429,426.501582327352
2.2200000000000015,0.5466817893073704,0.5312860845644426,15.520847348281924,0.10073735656085958,6.116360796839869,0.0,1.2041910427616747,0.9783440046459498,4.469142929012143,0.05434337075620491,-0.15279702416647872,0.0,448.51654988299765,447.9087905659853,449.0908983513602,449.67077711631094
2.2800000000000016,0.6227588343586303,0.5922550953897565,15.793759312317311,0.10369764375592716,6.107538220073685,0.0,1.3325650451748872,1.0541974169356207,4.626946761425037,0.03675303120098922,-0.13749778021257691,0.0,478.9355381794186,480.07916899689405,479.13633271448595,477.7982877971003
2.3400000000000016,0.7059319807363134,0.6573680124945959,16.071659296366416,0.10610743422277746,6.09938200821146,0.0,1.4405604453687668,1.116395529102016,4.636070221421598,0.04623289537855252,-0.1329878951866644,0.0,434.5786348730031,434.9390096804306,433.80077426493614,434.5970517856512
2.4000000000000017,0.7958893416711209,0.7263456168923369,16.35093770565606,0.10955969610410499,6.092362638121255,0.0,1.5586336555674216,1.1830946007035585,4.672754823552134,0.07380483575136706,-0.09625872764753098,0.0,443.4880071711358,446.48184502227446,442.21607404165513,444.4839048909763
2.4600000000000017,0.8930157529749198,0.7993685664265766,16.632194523345934,0.11374181817055362,6.0867922004128445,0.0,1.6793589936257507,1.2513454613616597,4.702052499565136,0.059887092921051814,-0.08676084371971252,0.0,443.03435792489984,443.80736393353857,442.66232610531944,441.51905688703135
2.520000000000002,0.9978504026528617,0.8767662605125189,16.917006185619492,0.11741531860725996,6.08154459028572,0.0,1.815519392201308,1.328852408386341,4.790971210655147,0.06377378561073664,-0.08889583086749699,0.0,462.89428415788575,462.72021305237024,462.19134532103413,462.50011990266324
2.580000000000002,1.1104507332009703,0.9585942881602046,17.204676427713835,0.12147290852493597,6.076357005404974,0.0,1.9382201168709705,1.3990465824592224,4.797701510978489,0.07438926302429748,-0.08198832522923416,0.0,437.62305147489167,438.191415477668,437.248895390146,438.1359804924125
2.640000000000002,1.2303321176434034,1.044606620755186,17.49193920404098,0.12598867958500293,6.071607944129475,0.0,2.058181776189556,1.4683718069066076,4.7775060955593736,0.07695421129444942,-0.07401012017680082,0.0,429.686207789153,430.35687000086097,429.0653132059107,429.2877180951505
2.700000000000002,1.3586320044184876,1.135524373598668,17.783248514874256,0.13017746726326518,6.0676373705052775,0.0,2.2187049108117396,1.5625648278970294,4.931736836921623,0.04905302532737896,-0.05388898607031928,0.0,484.7543674812481,486.26121787717943,485.8756193007895,483.78210986144853
2.760000000000002,1.496609528299406,1.2321567190279992,18.08364883356327,0.13349551010689975,6.064536580418759,0.0,2.380643370917242,1.658705353629444,5.080575166473721,0.06552954846806953,-0.047593343102289486,0.0,485.8924552159661,486.3627924887288,484.57189897112727,485.8108171273305
2.820000000000002,1.6431435118969937,1.3338973678263648,18.387541925087607,0.1376048201330402,6.062336442829412,0.0,2.5039617695326917,1.7329469373593374,5.049057952805278,0.07382947217686847,-0.020804888537275842,0.0,428.4529430276269,430.7240528661291,431.67770022523234,432.3813140055217
2.880000000000002,1.797415754105828,1.4403525685293574,18.690931683775222,0.14167336570681055,6.06137432214436,0.0,2.6384169150437202,1.8158775727750398,5.063585543044664,0.051691667580021965,-0.007887255159265163,0.0,445.94011359932944,446.99431794927204,447.07561484708015,445.2711999473699
2.940000000000002,1.9600297128964366,1.5520186748912899,18.996378081428585,0.1448279824875609,6.060554522755133,0.0,2.781926653104499,1.9065253212014546,5.117436744677366,0.05429057317125083,-0.028891399990488884,0.0,460.24195257218946,458.5763077117256,459.75645904607757,459.96405803574913
3.000000000000002,2.1315929866792107,1.6693916392654122,19.306498021674276,0.14823268575332182,6.059125961497408,0.0,2.936766072344499,2.0061031929870725,5.2190718847834905,0.0612486739254612,-0.015206889261498177,0.0,475.1970728234672,476.24504866324617,475.25528606453287,475.79035495465257
3.0600000000000023,2.311169641659687,1.791965975141143,19.617113660943403,0.1516991236160221,6.058066985454012,0.0,3.0491638957060956,2.079973594637225,5.134948327880121,0.049720245849912255,-0.02304687631137578,0.0,416.7241431326119,416.0381514838442,417.7795920683062,416.77548749161764
